"","sample_id","experiment","conc_level","conc","conc_unit","time_level","exposure_type","time","time_unit","acta2_log2fc","acta2_fc","acta2_pvalue","acta2_padj","col1a1_log2fc","col1a1_fc","col1a1_pvalue","col1a1_padj","Single_cell_necrosis","Necrosis","Necrosis_fibrinoid","Fibrosis"
"3085","tg_rliver_single_phenobarbital_t1_c1","phenobarbital",1,100,"mg/kg",1,"single",0.125,"day",-0.037,0.974679631,0.763686258,0.936073884,-0.019,0.986916546,0.904902538,0.976911171,NA,NA,NA,NA
"3086","tg_rliver_single_phenobarbital_t1_c2","phenobarbital",2,150,"mg/kg",1,"single",0.125,"day",-0.169,0.889458994,0.241369296,0.742691429,-0.083,0.944092419,0.490646571,0.87358412,NA,NA,NA,NA
"3087","tg_rliver_single_phenobarbital_t1_c3","phenobarbital",3,300,"mg/kg",1,"single",0.125,"day",-0.115,0.923382311,0.352635716,0.816543927,-0.063,0.957271458,0.738924796,0.954412086,NA,NA,NA,NA
"3088","tg_rliver_single_phenobarbital_t2_c1","phenobarbital",1,100,"mg/kg",2,"single",0.25,"day",0.046,1.032398535,0.658504571,0.924065096,-0.285,0.820741609,0.047933443,0.584830163,NA,NA,NA,NA
"3089","tg_rliver_single_phenobarbital_t2_c2","phenobarbital",2,150,"mg/kg",2,"single",0.25,"day",0.133,1.096571589,0.358089573,0.779812202,-0.291,0.817335328,0.163035991,0.612824086,NA,NA,NA,NA
"3090","tg_rliver_single_phenobarbital_t2_c3","phenobarbital",3,300,"mg/kg",2,"single",0.25,"day",0.218,1.163120042,0.07421777,0.448850005,-0.388,0.76418826,0.097559007,0.488675906,NA,NA,NA,NA
"3091","tg_rliver_single_phenobarbital_t3_c1","phenobarbital",1,100,"mg/kg",3,"single",0.375,"day",-0.085,0.942784536,0.460524626,0.997717976,0.161,1.118061851,0.372823605,0.997717976,NA,NA,NA,NA
"3092","tg_rliver_single_phenobarbital_t3_c2","phenobarbital",2,150,"mg/kg",3,"single",0.375,"day",0.028,1.019597683,0.836572459,0.989371259,0.123,1.088997015,0.571711365,0.972624007,NA,NA,NA,NA
"3093","tg_rliver_single_phenobarbital_t3_c3","phenobarbital",3,300,"mg/kg",3,"single",0.375,"day",-0.041,0.971980988,0.727948417,0.997649915,-0.162,0.893785162,0.270624708,0.912856644,NA,NA,NA,NA
"3094","tg_rliver_single_phenobarbital_t4_c1","phenobarbital",1,100,"mg/kg",4,"single",1,"day",-0.304,0.810003474,0.004717156,0.190215467,0.144,1.104964485,0.434124158,0.780627953,NA,NA,NA,NA
"3095","tg_rliver_single_phenobarbital_t4_c2","phenobarbital",2,150,"mg/kg",4,"single",1,"day",-0.011,0.992404375,0.939958126,0.986083767,-0.013,0.991029563,0.909567985,0.979967549,NA,NA,NA,NA
"3096","tg_rliver_single_phenobarbital_t4_c3","phenobarbital",3,300,"mg/kg",4,"single",1,"day",-0.301,0.811689581,0.007475445,0.053581712,-0.536,0.689680461,0.000650805,0.012930092,"no","yes","no","no"
"3097","tg_rliver_single_phenylanthranilicacid_t1_c1","phenylanthranilic acid",1,300,"mg/kg",1,"single",0.125,"day",-0.207,0.866336856,0.241520005,0.999980999,-0.252,0.839731493,0.141632099,0.999980999,NA,NA,NA,NA
"3098","tg_rliver_single_phenylanthranilicacid_t1_c2","phenylanthranilic acid",2,1000,"mg/kg",1,"single",0.125,"day",-0.107,0.928516852,0.424961826,0.75938925,-0.722,0.60625641,0.00064056,0.0557848,NA,NA,NA,NA
"3099","tg_rliver_single_phenylanthranilicacid_t1_c3","phenylanthranilic acid",3,2000,"mg/kg",1,"single",0.125,"day",-0.124,0.917639882,0.393764383,0.76827126,-0.641,0.641268301,0.022062027,0.2543749,NA,NA,NA,NA
"3100","tg_rliver_single_phenylanthranilicacid_t2_c1","phenylanthranilic acid",1,300,"mg/kg",2,"single",0.25,"day",-0.197,0.872362706,0.327106992,0.912616488,-0.483,0.71548826,0.019659224,0.812518151,NA,NA,NA,NA
"3101","tg_rliver_single_phenylanthranilicacid_t2_c2","phenylanthranilic acid",2,1000,"mg/kg",2,"single",0.25,"day",-0.266,0.831622098,0.090055058,0.569654978,-0.625,0.648419777,0.003847703,0.240658255,NA,NA,NA,NA
"3102","tg_rliver_single_phenylanthranilicacid_t2_c3","phenylanthranilic acid",3,2000,"mg/kg",2,"single",0.25,"day",-0.189,0.877213549,0.293571202,0.797901118,-0.406,0.754712984,0.040018073,0.409406633,NA,NA,NA,NA
"3103","tg_rliver_single_phenylanthranilicacid_t3_c1","phenylanthranilic acid",1,300,"mg/kg",3,"single",0.375,"day",-0.016,0.988970916,0.857245698,0.937440084,-0.451,0.73153561,0.003031422,0.133161469,NA,NA,NA,NA
"3104","tg_rliver_single_phenylanthranilicacid_t3_c2","phenylanthranilic acid",2,1000,"mg/kg",3,"single",0.375,"day",-0.185,0.879649076,0.069751957,0.205872437,-0.582,0.668037039,0.000772991,0.014476955,NA,NA,NA,NA
"3105","tg_rliver_single_phenylanthranilicacid_t3_c3","phenylanthranilic acid",3,2000,"mg/kg",3,"single",0.375,"day",0.005,1.003471749,0.966966865,0.982622251,-0.773,0.585199321,0.002730918,0.030619083,"no","yes","no","no"
"3106","tg_rliver_single_phenylanthranilicacid_t4_c1","phenylanthranilic acid",1,300,"mg/kg",4,"single",1,"day",0.041,1.028826708,0.748597191,0.964752944,0.143,1.104198847,0.400559829,0.914052941,NA,NA,NA,NA
"3107","tg_rliver_single_phenylanthranilicacid_t4_c2","phenylanthranilic acid",2,1000,"mg/kg",4,"single",1,"day",0.074,1.052631155,0.630477952,0.973335942,-0.742,0.597909898,0.000252948,0.066022729,NA,NA,NA,NA
"3108","tg_rliver_single_phenylanthranilicacid_t4_c3","phenylanthranilic acid",3,2000,"mg/kg",4,"single",1,"day",-0.123,0.918276162,0.333179953,0.544914601,-1.208,0.432868283,0.000279365,0.011867895,NA,NA,NA,NA
"3109","tg_rliver_single_phenylbutazone_t1_c1","phenylbutazone",1,20,"mg/kg",1,"single",0.125,"day",0.059,1.041743429,0.638422286,0.954466536,0.117,1.084477409,0.557513965,0.937160725,NA,NA,NA,NA
"3110","tg_rliver_single_phenylbutazone_t1_c2","phenylbutazone",2,60,"mg/kg",1,"single",0.125,"day",0.006,1.004167543,0.97883891,0.998986526,-0.088,0.940826108,0.554315748,0.942899802,NA,NA,NA,NA
"3111","tg_rliver_single_phenylbutazone_t1_c3","phenylbutazone",3,200,"mg/kg",1,"single",0.125,"day",-0.198,0.87175824,0.159136362,0.688789144,0.23,1.172834949,0.094523899,0.636800338,NA,NA,NA,NA
"3112","tg_rliver_single_phenylbutazone_t2_c1","phenylbutazone",1,20,"mg/kg",2,"single",0.25,"day",0.119,1.085981856,0.174094974,0.949477862,0.154,1.112650121,0.583268715,0.972983453,NA,NA,NA,NA
"3113","tg_rliver_single_phenylbutazone_t2_c2","phenylbutazone",2,60,"mg/kg",2,"single",0.25,"day",0.186,1.137605228,0.130074349,0.999721727,-0.054,0.963261894,0.877807656,0.999721727,NA,NA,NA,NA
"3114","tg_rliver_single_phenylbutazone_t2_c3","phenylbutazone",3,200,"mg/kg",2,"single",0.25,"day",-0.041,0.971980988,0.72591255,0.98228377,0.074,1.052631155,0.80394922,0.984385164,NA,NA,NA,NA
"3115","tg_rliver_single_phenylbutazone_t3_c1","phenylbutazone",1,20,"mg/kg",3,"single",0.375,"day",-0.003,0.997922719,0.964711344,0.994108985,0.22,1.164733586,0.153564608,0.775011146,NA,NA,NA,NA
"3116","tg_rliver_single_phenylbutazone_t3_c2","phenylbutazone",2,60,"mg/kg",3,"single",0.375,"day",-0.145,0.904379378,0.213131587,0.86218263,-0.051,0.965267025,0.779694119,0.981978124,NA,NA,NA,NA
"3117","tg_rliver_single_phenylbutazone_t3_c3","phenylbutazone",3,200,"mg/kg",3,"single",0.375,"day",-0.215,0.86154616,0.113503296,0.385218957,-0.151,0.90062598,0.283964091,0.59668893,NA,NA,NA,NA
"3118","tg_rliver_single_phenylbutazone_t4_c1","phenylbutazone",1,20,"mg/kg",4,"single",1,"day",0.093,1.066585781,0.627961383,0.999867688,0.027,1.018891197,0.878204757,0.999867688,NA,NA,NA,NA
"3119","tg_rliver_single_phenylbutazone_t4_c2","phenylbutazone",2,60,"mg/kg",4,"single",1,"day",-0.092,0.938221197,0.407569334,0.973377213,-0.001,0.999307093,0.989857763,0.99990843,NA,NA,NA,NA
"3120","tg_rliver_single_phenylbutazone_t4_c3","phenylbutazone",3,200,"mg/kg",4,"single",1,"day",0.097,1.069547088,0.330758446,0.729584959,-0.251,0.840313752,0.010424645,0.212221964,NA,NA,NA,NA
"3121","tg_rliver_single_phenytoin_t1_c1","phenytoin",1,600,"mg/kg",1,"single",0.125,"day",0.249,1.188383105,0.030277344,0.9573626,-0.056,0.961927455,0.739104853,0.982882901,NA,NA,NA,NA
"3122","tg_rliver_single_phenytoin_t1_c2","phenytoin",2,1200,"mg/kg",1,"single",0.125,"day",-0.119,0.920825697,0.226723739,0.843323277,0.119,1.085981856,0.434682936,0.908339398,NA,NA,NA,NA
"3123","tg_rliver_single_phenytoin_t1_c3","phenytoin",3,2000,"mg/kg",1,"single",0.125,"day",0.135,1.098092814,0.151848744,0.81339428,0.08,1.057018041,0.765529862,0.976693157,NA,NA,NA,NA
"3124","tg_rliver_single_phenytoin_t2_c1","phenytoin",1,600,"mg/kg",2,"single",0.25,"day",-0.116,0.922742493,0.250249552,0.91112437,-0.223,0.856781955,0.175863778,0.891649035,NA,NA,NA,NA
"3125","tg_rliver_single_phenytoin_t2_c2","phenytoin",2,1200,"mg/kg",2,"single",0.25,"day",0.129,1.093535457,0.192937586,0.909421699,-0.279,0.824162085,0.131398028,0.89409865,NA,NA,NA,NA
"3126","tg_rliver_single_phenytoin_t2_c3","phenytoin",3,2000,"mg/kg",2,"single",0.25,"day",-0.008,0.994470169,0.934714486,0.996918555,-0.066,0.955282936,0.641494915,0.973968199,NA,NA,NA,NA
"3127","tg_rliver_single_phenytoin_t3_c1","phenytoin",1,600,"mg/kg",3,"single",0.375,"day",-0.109,0.927230546,0.1961762,0.893465197,0.048,1.033830736,0.757253841,0.984531381,NA,NA,NA,NA
"3128","tg_rliver_single_phenytoin_t3_c2","phenytoin",2,1200,"mg/kg",3,"single",0.375,"day",-0.241,0.846158597,0.016375565,0.351606413,-0.006,0.995849753,0.96793638,0.993698268,NA,NA,NA,NA
"3129","tg_rliver_single_phenytoin_t3_c3","phenytoin",3,2000,"mg/kg",3,"single",0.375,"day",-0.202,0.86934456,0.015649662,0.28659392,0,1,0.999553611,0.999986042,NA,NA,NA,NA
"3130","tg_rliver_single_phenytoin_t4_c1","phenytoin",1,600,"mg/kg",4,"single",1,"day",0.558,1.472226862,0.019295571,0.410649961,0.151,1.110338834,0.450919705,0.796325257,NA,NA,NA,NA
"3131","tg_rliver_single_phenytoin_t4_c2","phenytoin",2,1200,"mg/kg",4,"single",1,"day",-0.039,0.973329374,0.811752734,0.949145137,0.13,1.094293701,0.345478845,0.727743129,NA,NA,NA,NA
"3132","tg_rliver_single_phenytoin_t4_c3","phenytoin",3,2000,"mg/kg",4,"single",1,"day",-0.042,0.971307496,0.760563532,0.882699671,-0.144,0.905006463,0.107103885,0.326439438,NA,NA,NA,NA
"3133","tg_rliver_single_phorone_t1_c1","phorone",1,40,"mg/kg",1,"single",0.125,"day",-0.056,0.961927455,0.773535962,0.966741317,-0.198,0.87175824,0.435714603,0.875030273,NA,NA,NA,NA
"3134","tg_rliver_single_phorone_t1_c2","phorone",2,120,"mg/kg",1,"single",0.125,"day",-0.503,0.705637922,0.002428121,0.070339784,-0.29,0.817902059,0.042507291,0.268615234,NA,NA,NA,NA
"3135","tg_rliver_single_phorone_t1_c3","phorone",3,400,"mg/kg",1,"single",0.125,"day",0.386,1.306765254,0.195055796,0.59291175,-0.133,0.911933166,0.264767065,0.671843974,NA,NA,NA,NA
"3136","tg_rliver_single_phorone_t2_c1","phorone",1,40,"mg/kg",2,"single",0.25,"day",-0.156,0.897510051,0.219416167,0.690871844,-0.081,0.945402117,0.6619216,0.921955464,NA,NA,NA,NA
"3137","tg_rliver_single_phorone_t2_c2","phorone",2,120,"mg/kg",2,"single",0.25,"day",-0.107,0.928516852,0.32572638,0.589613766,-0.484,0.714992493,0.013163077,0.103099672,NA,NA,NA,NA
"3138","tg_rliver_single_phorone_t2_c3","phorone",3,400,"mg/kg",2,"single",0.25,"day",1.676,3.195407666,0.004766892,0.020821904,-0.251,0.840313752,0.230553181,0.3480471,"yes","no","no","no"
"3139","tg_rliver_single_phorone_t3_c1","phorone",1,40,"mg/kg",3,"single",0.375,"day",0.116,1.083725967,0.382273295,0.866854264,-0.05,0.965936329,0.78072531,0.97402133,NA,NA,NA,NA
"3140","tg_rliver_single_phorone_t3_c2","phorone",2,120,"mg/kg",3,"single",0.375,"day",-0.022,0.984866443,0.892193207,0.956977672,-0.353,0.782954296,0.198932415,0.515465664,NA,NA,NA,NA
"3141","tg_rliver_single_phorone_t3_c3","phorone",3,400,"mg/kg",3,"single",0.375,"day",0.916,1.886876502,0.002106405,0.006973307,-0.215,0.86154616,0.269888728,0.393412442,"yes","no","no","no"
"3142","tg_rliver_single_phorone_t4_c1","phorone",1,40,"mg/kg",4,"single",1,"day",-0.2,0.870550563,0.211858471,0.830901381,-0.549,0.683493726,0.00872408,0.667919415,NA,NA,NA,NA
"3143","tg_rliver_single_phorone_t4_c2","phorone",2,120,"mg/kg",4,"single",1,"day",-0.036,0.975355462,0.789883498,0.925430797,-0.663,0.631563631,0.023920606,0.349571931,NA,NA,NA,NA
"3144","tg_rliver_single_phorone_t4_c3","phorone",3,400,"mg/kg",4,"single",1,"day",0.784,1.721898377,0.005086832,0.024059714,-1.854,0.276624338,1.04376e-05,0.000706008,"no","yes","no","no"
"3145","tg_rliver_single_promethazine_t1_c1","promethazine",1,20,"mg/kg",1,"single",0.125,"day",-0.546,0.68491649,0.076786183,0.695187749,-0.271,0.828744904,0.090658015,0.714887105,NA,NA,NA,NA
"3146","tg_rliver_single_promethazine_t1_c2","promethazine",2,60,"mg/kg",1,"single",0.125,"day",-0.508,0.7031966,0.091397961,0.599854232,0.18,1.132883885,0.331667048,0.800801688,NA,NA,NA,NA
"3147","tg_rliver_single_promethazine_t1_c3","promethazine",3,200,"mg/kg",1,"single",0.125,"day",-0.484,0.714992493,0.119359588,0.523007286,-0.066,0.955282936,0.635746734,0.872212441,NA,NA,NA,NA
"3148","tg_rliver_single_promethazine_t2_c1","promethazine",1,20,"mg/kg",2,"single",0.25,"day",0.113,1.081474763,0.247749507,0.989603957,0.176,1.129747215,0.07389479,0.975721913,NA,NA,NA,NA
"3149","tg_rliver_single_promethazine_t2_c2","promethazine",2,60,"mg/kg",2,"single",0.25,"day",0.129,1.093535457,0.182947536,0.807281454,0.204,1.151887642,0.086761186,0.740253352,NA,NA,NA,NA
"3150","tg_rliver_single_promethazine_t2_c3","promethazine",3,200,"mg/kg",2,"single",0.25,"day",0.129,1.093535457,0.202271604,0.630517212,0.017,1.011853201,0.913160877,0.971756193,NA,NA,NA,NA
"3151","tg_rliver_single_promethazine_t3_c1","promethazine",1,20,"mg/kg",3,"single",0.375,"day",-0.215,0.86154616,0.037825019,0.973842539,-0.038,0.974004269,0.735668408,0.993535569,NA,NA,NA,NA
"3152","tg_rliver_single_promethazine_t3_c2","promethazine",2,60,"mg/kg",3,"single",0.375,"day",-0.155,0.898132373,0.387194401,0.939904513,-0.068,0.953959551,0.566490551,0.967589838,NA,NA,NA,NA
"3153","tg_rliver_single_promethazine_t3_c3","promethazine",3,200,"mg/kg",3,"single",0.375,"day",-0.281,0.823020345,0.082408847,0.455251008,-0.249,0.841479482,0.150482275,0.572054819,NA,NA,NA,NA
"3154","tg_rliver_single_promethazine_t4_c1","promethazine",1,20,"mg/kg",4,"single",1,"day",-0.165,0.891928519,0.647724124,0.99998656,-0.015,0.989656656,0.92558975,0.99998656,NA,NA,NA,NA
"3155","tg_rliver_single_promethazine_t4_c2","promethazine",2,60,"mg/kg",4,"single",1,"day",-0.348,0.785672517,0.320729241,0.899340833,-0.045,0.969289817,0.826595071,0.986041467,NA,NA,NA,NA
"3156","tg_rliver_single_promethazine_t4_c3","promethazine",3,200,"mg/kg",4,"single",1,"day",-0.55,0.683020128,0.168455047,0.5440898,-0.538,0.688725023,0.008299366,0.215979875,NA,NA,NA,NA
"3157","tg_rliver_single_propranolol_t1_c1","propranolol",1,15,"mg/kg",1,"single",0.125,"day",-0.042,0.971307496,0.779771482,0.971772433,-0.31,0.806641759,0.098283917,0.825070695,NA,NA,NA,NA
"3158","tg_rliver_single_propranolol_t1_c2","propranolol",2,50,"mg/kg",1,"single",0.125,"day",-0.05,0.965936329,0.725629454,0.999788892,0.039,1.027401439,0.800889274,0.999788892,NA,NA,NA,NA
"3159","tg_rliver_single_propranolol_t1_c3","propranolol",3,150,"mg/kg",1,"single",0.125,"day",0.014,1.009751298,0.926683011,0.99173682,-0.214,0.862143545,0.189484868,0.868433367,NA,NA,NA,NA
"3160","tg_rliver_single_propranolol_t2_c1","propranolol",1,15,"mg/kg",2,"single",0.25,"day",0.116,1.083725967,0.280074129,0.893663466,0.389,1.309485423,0.007179336,0.735019087,NA,NA,NA,NA
"3161","tg_rliver_single_propranolol_t2_c2","propranolol",2,50,"mg/kg",2,"single",0.25,"day",0.076,1.054091423,0.444859233,0.856830202,0.402,1.321338406,0.038685934,0.481724575,NA,NA,NA,NA
"3162","tg_rliver_single_propranolol_t2_c3","propranolol",3,150,"mg/kg",2,"single",0.25,"day",-0.126,0.916368645,0.232344184,0.552660269,0.028,1.019597683,0.781176591,0.9127811,NA,NA,NA,NA
"3163","tg_rliver_single_propranolol_t3_c1","propranolol",1,15,"mg/kg",3,"single",0.375,"day",0.035,1.024556823,0.733720195,0.998689869,-0.004,0.997231251,0.988341104,0.998689869,NA,NA,NA,NA
"3164","tg_rliver_single_propranolol_t3_c2","propranolol",2,50,"mg/kg",3,"single",0.375,"day",0.095,1.068065408,0.341120234,0.911185104,0.363,1.286097483,0.210933508,0.871836623,NA,NA,NA,NA
"3165","tg_rliver_single_propranolol_t3_c3","propranolol",3,150,"mg/kg",3,"single",0.375,"day",0.073,1.051901779,0.36586433,0.806128017,0.216,1.161508732,0.445436137,0.845506476,NA,NA,NA,NA
"3166","tg_rliver_single_propranolol_t4_c1","propranolol",1,15,"mg/kg",4,"single",1,"day",0,1,0.997053918,0.999769299,0.197,1.146312186,0.030534108,0.97957295,NA,NA,NA,NA
"3167","tg_rliver_single_propranolol_t4_c2","propranolol",2,50,"mg/kg",4,"single",1,"day",-0.036,0.975355462,0.715408818,0.94534571,0.063,1.044635763,0.506339132,0.885523162,NA,NA,NA,NA
"3168","tg_rliver_single_propranolol_t4_c3","propranolol",3,150,"mg/kg",4,"single",1,"day",-0.099,0.933679945,0.382244565,0.922813227,0.055,1.038859103,0.583876486,0.963023747,NA,NA,NA,NA
"3169","tg_rliver_single_propylthiouracil_t1_c1","propylthiouracil",1,10,"mg/kg",1,"single",0.125,"day",-0.237,0.848507902,0.020057964,0.772065385,-0.104,0.930449658,0.680798832,0.986273436,NA,NA,NA,NA
"3170","tg_rliver_single_propylthiouracil_t1_c2","propylthiouracil",2,30,"mg/kg",1,"single",0.125,"day",-0.419,0.747942879,0.002163229,0.509259569,-0.333,0.793883931,0.188919889,0.870356145,NA,NA,NA,NA
"3171","tg_rliver_single_propylthiouracil_t1_c3","propylthiouracil",3,100,"mg/kg",1,"single",0.125,"day",-0.337,0.791685866,0.00350975,0.33496478,-0.085,0.942784536,0.743792354,0.958803126,NA,NA,NA,NA
"3172","tg_rliver_single_propylthiouracil_t2_c1","propylthiouracil",1,10,"mg/kg",2,"single",0.25,"day",-0.077,0.948026965,0.384689547,0.970513783,0.298,1.229438867,0.011440405,0.956481006,NA,NA,NA,NA
"3173","tg_rliver_single_propylthiouracil_t2_c2","propylthiouracil",2,30,"mg/kg",2,"single",0.25,"day",-0.021,0.985549337,0.820183421,0.984895808,-0.178,0.883927531,0.190400062,0.888787662,NA,NA,NA,NA
"3174","tg_rliver_single_propylthiouracil_t2_c3","propylthiouracil",3,100,"mg/kg",2,"single",0.25,"day",0.072,1.051172909,0.360827818,0.907915215,-0.204,0.868140228,0.020967592,0.632517331,NA,NA,NA,NA
"3175","tg_rliver_single_propylthiouracil_t3_c1","propylthiouracil",1,10,"mg/kg",3,"single",0.375,"day",0.009,1.006257823,0.91156363,0.989036493,-0.161,0.894404902,0.198602418,0.936106101,NA,NA,NA,NA
"3176","tg_rliver_single_propylthiouracil_t3_c2","propylthiouracil",2,30,"mg/kg",3,"single",0.375,"day",-0.11,0.926588062,0.331521161,0.762379801,-0.237,0.848507902,0.148535899,0.614701281,NA,NA,NA,NA
"3177","tg_rliver_single_propylthiouracil_t3_c3","propylthiouracil",3,100,"mg/kg",3,"single",0.375,"day",-0.02,0.986232704,0.785354853,0.932282716,-0.095,0.936272247,0.49817715,0.792434298,NA,NA,NA,NA
"3178","tg_rliver_single_propylthiouracil_t4_c1","propylthiouracil",1,10,"mg/kg",4,"single",1,"day",-0.22,0.858565436,0.046706542,0.999369784,-0.664,0.631126016,0.002060152,0.897067412,NA,NA,NA,NA
"3179","tg_rliver_single_propylthiouracil_t4_c2","propylthiouracil",2,30,"mg/kg",4,"single",1,"day",-0.012,0.991716731,0.899279396,0.988851194,-0.454,0.730016005,0.017435733,0.737541351,NA,NA,NA,NA
"3180","tg_rliver_single_propylthiouracil_t4_c3","propylthiouracil",3,100,"mg/kg",4,"single",1,"day",0.066,1.046810282,0.530702201,0.801363556,-0.645,0.639492791,0.017094247,0.183073023,NA,NA,NA,NA
"3181","tg_rliver_single_puromycinaminonucleoside_t1_c1","puromycin aminonucleoside",1,12,"mg/kg",1,"single",0.125,"day",0.12,1.086734863,0.442380167,0.891488057,0.209,1.155886707,0.064381899,0.748194763,NA,NA,NA,NA
"3182","tg_rliver_single_puromycinaminonucleoside_t1_c2","puromycin aminonucleoside",2,40,"mg/kg",1,"single",0.125,"day",0.093,1.066585781,0.437142125,0.694384219,-0.004,0.997231251,0.982458444,0.992429749,NA,NA,NA,NA
"3183","tg_rliver_single_puromycinaminonucleoside_t1_c3","puromycin aminonucleoside",3,120,"mg/kg",1,"single",0.125,"day",0.035,1.024556823,0.802045538,0.909734223,-0.272,0.828170661,0.032004099,0.121213676,NA,NA,NA,NA
"3184","tg_rliver_single_puromycinaminonucleoside_t2_c1","puromycin aminonucleoside",1,12,"mg/kg",2,"single",0.25,"day",-0.047,0.967947027,0.815714392,0.999961411,-0.202,0.86934456,0.199432407,0.999961411,NA,NA,NA,NA
"3185","tg_rliver_single_puromycinaminonucleoside_t2_c2","puromycin aminonucleoside",2,40,"mg/kg",2,"single",0.25,"day",-0.302,0.811127156,0.016544302,0.362465877,-0.47,0.721964598,0.014945055,0.352024201,NA,NA,NA,NA
"3186","tg_rliver_single_puromycinaminonucleoside_t2_c3","puromycin aminonucleoside",3,120,"mg/kg",2,"single",0.25,"day",0.019,1.0132569,0.899221221,0.95998686,-0.324,0.798851916,0.067020154,0.251172358,NA,NA,NA,NA
"3187","tg_rliver_single_puromycinaminonucleoside_t3_c1","puromycin aminonucleoside",1,12,"mg/kg",3,"single",0.375,"day",0.093,1.066585781,0.313704281,0.899023942,-0.276,0.825877665,0.104846068,0.880982738,NA,NA,NA,NA
"3188","tg_rliver_single_puromycinaminonucleoside_t3_c2","puromycin aminonucleoside",2,40,"mg/kg",3,"single",0.375,"day",-0.035,0.976031761,0.754991455,0.920095063,-0.118,0.921464186,0.329734923,0.688937835,NA,NA,NA,NA
"3189","tg_rliver_single_puromycinaminonucleoside_t3_c3","puromycin aminonucleoside",3,120,"mg/kg",3,"single",0.375,"day",-0.034,0.976708529,0.721593427,0.879628343,-0.206,0.866937564,0.220682812,0.496287007,NA,NA,NA,NA
"3190","tg_rliver_single_puromycinaminonucleoside_t4_c1","puromycin aminonucleoside",1,12,"mg/kg",4,"single",1,"day",-0.099,0.933679945,0.384848908,0.96060929,-0.262,0.833931044,0.143313424,0.930092807,NA,NA,NA,NA
"3191","tg_rliver_single_puromycinaminonucleoside_t4_c2","puromycin aminonucleoside",2,40,"mg/kg",4,"single",1,"day",-0.029,0.980099415,0.823198476,0.962451729,-0.228,0.853817714,0.277580864,0.734012842,NA,NA,NA,NA
"3192","tg_rliver_single_puromycinaminonucleoside_t4_c3","puromycin aminonucleoside",3,120,"mg/kg",4,"single",1,"day",-0.257,0.836826243,0.046038413,0.22861698,-0.416,0.749499801,0.022164774,0.15562104,NA,NA,NA,NA
"3193","tg_rliver_single_quinidine_t1_c1","quinidine",1,20,"mg/kg",1,"single",0.125,"day",0.04,1.028113827,0.757429448,0.963255933,0.202,1.150291893,0.035094231,0.77583843,NA,NA,NA,NA
